"id","source_job_id","url","hash","title","published_date","description","work_modality","contract_type","workday","salary_text","accessibility_mentioned","transport_mentioned","disability_friendly","multiple_vacancies","area","subarea","min_experience","min_education","created_at","updated_at","company_id","location_id","source_id"
258,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-trabajo-desde-casa-ingeniero-ios-ref-0047-en-concepcion-2DD0F42829D3B57761373E686DCF3405#lc=ListOffers-Score4-12,"236bacd2aa4d2b75378bbca692bc0d2a",Trabajo Desde Casa Ingeniero iOS / Ref. 0047,,Oferta laboral: Trabajo Desde Casa Ingeniero iOS / Ref. 0047,presencial,indefinido,full-time,Sueldo a convenir,false,false,false,false,Servicios Generales,Operaciones,"1 años",Profesional universitario,2025-10-18 16:14:30.360 -0300,2025-10-18 16:14:30.360 -0300,9,1,1
259,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-desarrolladores-jasper-report-java-remoto-en-santiago-providencia-2EB8E77EFC5601F461373E686DCF3405#lc=ListOffers-Score4-13,"2b3e4c9406b9f52da0ce0975230eee6c",Desarrolladores Jasper Report / Java - Remoto,,Oferta laboral: Desarrolladores Jasper Report / Java - Remoto,remoto,indefinido,full-time,Sueldo a convenir,true,false,false,false,Tecnología,Desarrollo de Software,"1 años",Profesional universitario,2025-10-18 16:14:30.361 -0300,2025-10-18 16:14:30.361 -0300,19,1,1
260,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador-de-reportes-jasper-report-remoto-en-santiago-providencia-3707E02FFD79F23561373E686DCF3405#lc=ListOffers-Score4-15,bc0542d86b63b1f02787bc19d8b025df,Desarrollador de Reportes Jasper Report - Remoto,,Oferta laboral: Desarrollador de Reportes Jasper Report - Remoto,remoto,indefinido,full-time,Sueldo a convenir,true,false,false,false,Tecnología,Desarrollo de Software,"1 años",Profesional universitario,2025-10-18 16:14:30.363 -0300,2025-10-18 16:14:30.363 -0300,19,1,1
261,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador-de-reportes-jasper-report-remoto-hibrido-en-santiago-providencia-EB8AF39924B5BD7961373E686DCF3405#lc=ListOffers-Score4-16,d0f3032a9699b608b99d4312d35e57b8,Desarrollador de Reportes (Jasper Report) - Remoto / Hibrido,,Oferta laboral: Desarrollador de Reportes (Jasper Report) - Remoto / Hibrido,remoto,indefinido,full-time,Sueldo a convenir,true,false,false,false,Tecnología,Desarrollo de Software,"1 años",Profesional universitario,2025-10-18 16:14:30.365 -0300,2025-10-18 16:14:30.365 -0300,19,1,1
262,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-trabajo-desde-casa-desarrollador-typescript-ref-0341-en-vina-del-mar-36F8667464F6C67E61373E686DCF3405#lc=ListOffers-Score4-17,"7dfae980352ddcec830550dac29ab732",Trabajo Desde Casa Desarrollador TypeScript / Ref. 0341,,Oferta laboral: Trabajo Desde Casa Desarrollador TypeScript / Ref. 0341,presencial,indefinido,full-time,Sueldo a convenir,false,false,false,false,Tecnología,Desarrollo de Software,"1 años",Profesional universitario,2025-10-18 16:14:30.366 -0300,2025-10-18 16:14:30.366 -0300,9,1,1
263,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-1100000-ejecutivo-ventas-de-seguros-call-center-teletrabajo-teletrabajo-lunes-a-viernes-telemarketing-remoto-en-santiago-centro-CBB2C3649235CA4261373E686DCF3405#lc=ListOffers-Score4-18,"55ddc57cd82398a6a158ccf465502010",$1.100.000 Ejecutivo Ventas de Seguros Call Center (Teletrabajo) - Teletrabajo Lunes a Viernes telemarketing remoto,,Oferta laboral: $1.100.000 Ejecutivo Ventas de Seguros Call Center (Teletrabajo) - Teletrabajo Lunes a Viernes telemarketing remoto,remoto,indefinido,full-time,Sueldo a convenir,true,false,false,false,Servicios Generales,Operaciones,"1 años",Enseñanza media completa,2025-10-18 16:14:30.367 -0300,2025-10-18 16:14:30.367 -0300,5,1,1
264,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-operario-de-bodega-tradis-turno-tarde-570000-modalidad-5-x-2-san-bernardo-1300-a-2300-en-la-salida-del-turno-lo-van-a-dejar-a-la-casa-en-san-bernardo-6DF98C851ACCD51561373E686DCF3405#lc=ListOffers-Score4-19,"7a7f158087229331b0b3f1df19696d20",Operario de bodega Tradis Turno tarde $570000 Modalidad 5 x 2 San Bernardo 13:00 a 23:00 - en la salida del turno lo van a dejar a la casa,,Oferta laboral: Operario de bodega Tradis Turno tarde $570000 Modalidad 5 x 2 San Bernardo 13:00 a 23:00 - en la salida del turno lo van a dejar a la casa,presencial,indefinido,por turnos,Sueldo a convenir,false,false,false,false,Operario,Operaciones,"1 años",Enseñanza media completa,2025-10-18 16:14:30.369 -0300,2025-10-18 16:14:30.369 -0300,46,1,1
265,,https://test-form.cl,,empleo test,,description test,presencial,indefinido,full-time,mucho dinero,false,false,false,false,Desarrollo / datos,Operaciones,"1 años",Enseñanza media completa,2025-10-18 22:22:44.740 -0300,2025-10-18 22:22:44.740 -0300,85,12,4
266,,https://test.cl,,asdsadas,,adsadasd,presencial,indefinido,full-time,asdasdsa,false,false,false,false,asdasd,Operaciones,"1 años",Enseñanza media completa,2025-10-18 22:24:02.335 -0300,2025-10-18 22:24:02.335 -0300,86,13,5
267,"1118007000",https://www.laborum.cl/empleos/recepción-y-guía-inclusivo-1118007000.html,empleo_hash_0000,Recepción y Guía,2025-10-10,"Oferta laboral inclusiva bajo Ley 21.015 en el área de turismo. La empresa ofrece entorno accesible, políticas de inclusión y ajustes razonables.",presencial,plazo fijo,part-time,$900.000 bruto,true,true,true,true,Turismo,Recepción y Guía,"1 años",Enseñanza media completa,2025-10-25 16:39:11.633 -0300,2025-10-25 16:39:11.633 -0300,87,14,2
269,"1118007002",https://www.laborum.cl/empleos/diseño-gráfico-y-web-inclusivo-1118007002.html,empleo_hash_0002,Diseño Gráfico y Web,2025-10-18,"Oferta laboral inclusiva bajo Ley 21.015 en el área de diseño. La empresa ofrece entorno accesible, políticas de inclusión y ajustes razonables.",remoto,práctica profesional,part-time,$700.000 bruto,true,true,true,false,Diseño,Diseño Gráfico y Web,"1 años",Técnico nivel superior,2025-10-25 16:39:11.648 -0300,2025-10-25 16:39:11.648 -0300,89,15,2
274,"1118007007",https://www.laborum.cl/empleos/reciclaje-y-jardinería-inclusivo-1118007007.html,empleo_hash_0007,Reciclaje y Jardinería,2025-10-20,"Oferta laboral inclusiva bajo Ley 21.015 en el área de medio ambiente. La empresa ofrece entorno accesible, políticas de inclusión y ajustes razonables.",remoto,part-time,part-time,$700.000 bruto,true,true,true,false,Medio Ambiente,Reciclaje y Jardinería,"1 años",Técnico nivel superior,2025-10-25 16:39:11.671 -0300,2025-10-25 16:39:11.671 -0300,94,10,2
275,"1118007008",https://www.laborum.cl/empleos/oficios-y-mantención-inclusivo-1118007008.html,empleo_hash_0008,Oficios y Mantención,2025-10-24,"Oferta laboral inclusiva bajo Ley 21.015 en el área de construcción. La empresa ofrece entorno accesible, políticas de inclusión y ajustes razonables.",presencial,plazo fijo,full-time,$700.000 bruto,true,true,true,false,Construcción,Oficios y Mantención,"1 años",Enseñanza media completa,2025-10-25 16:39:11.676 -0300,2025-10-25 16:39:11.676 -0300,95,15,2
286,"1118007019",https://www.laborum.cl/empleos/desarrollo-de-software-inclusivo-1118007019.html,empleo_hash_0019,Desarrollo de Software,2025-10-17,"Oferta laboral inclusiva bajo Ley 21.015 en el área de tecnología. La empresa ofrece entorno accesible, políticas de inclusión y ajustes razonables.",presencial,part-time,full-time,$500.000 bruto,true,true,true,true,Tecnología,Desarrollo de Software,"1 años",Técnico nivel superior,2025-10-25 16:39:11.723 -0300,2025-10-25 16:39:11.723 -0300,106,19,2
288,"1118007021",https://www.laborum.cl/empleos/redes-sociales-inclusivo-1118007021.html,empleo_hash_0021,Redes Sociales,2025-10-12,"Oferta laboral inclusiva bajo Ley 21.015 en el área de comunicación. La empresa ofrece entorno accesible, políticas de inclusión y ajustes razonables.",híbrido,práctica profesional,full-time,$700.000 bruto,true,true,true,true,Comunicación,Redes Sociales,"1 años",Técnico nivel superior,2025-10-25 16:39:11.731 -0300,2025-10-25 16:39:11.731 -0300,108,18,2
293,"1118007026",https://www.laborum.cl/empleos/desarrollo-de-software-inclusivo-1118007026.html,empleo_hash_0026,Desarrollo de Software,2025-10-21,"Oferta laboral inclusiva bajo Ley 21.015 en el área de tecnología. La empresa ofrece entorno accesible, políticas de inclusión y ajustes razonables.",presencial,plazo fijo,full-time,$1.200.000 bruto,true,false,true,true,Tecnología,Desarrollo de Software,"1 años",Profesional universitario,2025-10-25 16:39:11.752 -0300,2025-10-25 16:39:11.752 -0300,113,10,2
294,"1118007027",https://www.laborum.cl/empleos/redes-sociales-inclusivo-1118007027.html,empleo_hash_0027,Redes Sociales,2025-10-24,"Oferta laboral inclusiva bajo Ley 21.015 en el área de comunicación. La empresa ofrece entorno accesible, políticas de inclusión y ajustes razonables.",remoto,indefinido,full-time,$700.000 bruto,true,false,true,true,Comunicación,Redes Sociales,"1 años",Enseñanza media completa,2025-10-25 16:39:11.757 -0300,2025-10-25 16:39:11.757 -0300,114,18,2
295,"1118007028",https://www.laborum.cl/empleos/producción-agrícola-inclusivo-1118007028.html,empleo_hash_0028,Producción Agrícola,2025-10-25,"Oferta laboral inclusiva bajo Ley 21.015 en el área de agricultura. La empresa ofrece entorno accesible, políticas de inclusión y ajustes razonables.",híbrido,part-time,part-time,$1.200.000 bruto,true,true,true,false,Agricultura,Producción Agrícola,"1 años",Enseñanza media completa,2025-10-25 16:39:11.761 -0300,2025-10-25 16:39:11.761 -0300,115,17,2
347,"2024-120367",https://test.bne.cl/oferta/2024-120367,,Botones Hotel Recepcion,2024-12-19,Recepcionar adecuadamente a los huéspedes colaborándoles  con su equipaje hasta el ingreso a las habitaciones.,presencial,Contrato a plazo Fijo,Part-time,"20.000 - 499.999 CLP",false,false,false,true,Turismo,Recepción y Guía,"1 años",Enseñanza media completa,2025-11-08 22:44:40.773 -0300,2025-11-08 22:44:40.773 -0300,143,24,6
316,"1118007049",https://www.laborum.cl/empleos/recepción-y-guía-inclusivo-1118007049.html,empleo_hash_0049,Recepción y Guía,2025-10-13,"Oferta laboral inclusiva bajo Ley 21.015 en el área de turismo. La empresa ofrece entorno accesible, políticas de inclusión y ajustes razonables.",remoto,indefinido,full-time,$700.000 bruto,true,false,true,true,Turismo,Recepción y Guía,"1 años",Técnico nivel superior,2025-10-25 16:39:11.857 -0300,2025-10-25 16:39:11.857 -0300,136,17,2
317,"2023-115835",https://test.bne.cl/oferta/2023-115835,,Manipuladores (as) alimentos / Cocineros (as),2023-12-12,"Los ayudantes de cocina ayudan a los chefs o cocineros en la preparación de alimentos sencillos. Además, deben mantener la cocina y todos los utensilios de cocina limpios y ordenados.",presencial,indefinido,Jornada Completa,"460.000 - 610.000 CLP",false,false,false,true,Gastronomía,Cocina, años,Enseñanza media completa,2025-11-08 22:44:39.880 -0300,2025-11-08 22:44:39.880 -0300,137,23,6
318,"2024-108934",https://test.bne.cl/oferta/2024-108934,,Experto en prevención de riesgos,2024-11-25,"
Las funciones de un prevencionista de riesgos son: Identificar, evaluar y controlar los riesgos laborales, asesorar en materia de prevención de riesgos y salud ocupacional. Promover acciones preventivas y correctivas para evitar accidentes de trabajo y enfermedades profesionales. Analizar el uso de equipos de protección personal,   Disponer la señalética adecuada, Apoyar las investigaciones de accidentes. Proponer acciones para reducir riesgos y prevenir enfermedades profesionales, Desarrollar planes de emergencia y contingencia, Analizar las condiciones generales de los centros de trabajo",presencial,Contrato a plazo Fijo,Jornada Completa,"910.001 - 1.060.000 CLP",false,false,false,false,Salud,Atención de Salud,"3 años",Enseñanza media completa,2025-11-08 22:44:39.909 -0300,2025-11-08 22:44:39.909 -0300,138,24,6
319,"2024-114416",https://test.bne.cl/oferta/2024-114416,,Guardia de Seguridad,2024-12-04,"Guardia conductor , licencia conducir 2 años de antigüedad, certificado OS1.",presencial,Contrato a plazo Fijo,Jornada Completa,"610.001 - 760.000 CLP",false,false,false,true,Transporte,Operaciones,"3 años",Enseñanza media completa,2025-11-08 22:44:39.922 -0300,2025-11-08 22:44:39.922 -0300,139,25,6
320,"2024-114417",https://test.bne.cl/oferta/2024-114417,,Guardia de Seguridad Tactico,2024-12-04,"Guardia con licenca de conducir 3 años minimo, retirado de las FFAA 2 años minimo, certificado 0S10",presencial,Contrato a plazo Fijo,Jornada Completa,"760.001 - 910.000 CLP",false,false,false,true,Servicios Generales,Operaciones,"2 años",Enseñanza media completa,2025-11-08 22:44:39.933 -0300,2025-11-08 22:44:39.933 -0300,139,25,6
321,"2024-114418",https://test.bne.cl/oferta/2024-114418,,Guardia de seguridad Brigadista,2024-12-04,"Bombero operativo, licencia conducir A/A2/B, certificado OS10",presencial,Contrato a plazo Fijo,Jornada Completa,"1.060.001 - 1.210.000 CLP",false,false,false,true,Servicios Generales,Operaciones,"5 años",Enseñanza media completa,2025-11-08 22:44:39.945 -0300,2025-11-08 22:44:39.945 -0300,139,26,6
322,"2024-114419",https://test.bne.cl/oferta/2024-114419,,Supervisor,2024-12-04,"Supervisar obras menores en Faena, manejo personal, documentación administrativa. Titulado carrera construcción o a Fin. Experiencia 3 años",presencial,Contrato a plazo Fijo,Jornada Completa,"1.210.001 - 1.360.000 CLP",false,false,false,false,Construcción,Operaciones,"3 años",Enseñanza media completa,2025-11-08 22:44:39.957 -0300,2025-11-08 22:44:39.957 -0300,139,26,6
323,"2024-114420",https://test.bne.cl/oferta/2024-114420,,Operador Mantenedor,2024-12-04,"Licencia A4/A2/ D - 3 años de antigüedad, certificado Grua Horquilla, Certificado camión pluma. Turnos 7x7.",presencial,Contrato a plazo Fijo,Jornada Completa,"910.001 - 1.060.000 CLP",false,false,false,false,Diseño,Operaciones,"3 años",Enseñanza media completa,2025-11-08 22:44:39.969 -0300,2025-11-08 22:44:39.969 -0300,139,26,6
324,"2024-114732",https://test.bne.cl/oferta/2024-114732,,Taller (conocimiento en mecanica),2024-12-15,"Se requiere personal para ejecutar las actividades de mantener las máquinas e instalaciones en óptimas condiciones operativas, mecánicamente y diagnosticar, reparar y/o reemplazar los componentes defectuosos de maquinarias e instalaciones, ya sean eléctricos o mecánicos.",presencial,Contrato por obra o faena,Jornada Completa,"500.000 - 610.000 CLP",false,false,false,false,Diseño,Operaciones,"1 años",Enseñanza media completa,2025-11-08 22:44:39.985 -0300,2025-11-08 22:44:39.985 -0300,140,27,6
325,"2024-115247",https://test.bne.cl/oferta/2024-115247,,Maestro Primera Instrumentacion,2024-11-04,"Somos una compañía global, líder en el desarrollo de infraestructuras regenerativas que generan un impacto positivo en la sociedad. Buscamos personas que quieran marcar la diferencia, promover el desarrollo sostenible y encontrar soluciones a los mayores desafíos globales, incluidos el cambio climático, la sobrepoblación y la escasez hídrica. Únete a nosotros en la búsqueda de soluciones para lograr un futuro sostenible.Nos encontramos en búsqueda de profesionales con experiencia en el área de Operación, Mantenimiento, Instrumentación, Precomisionamiento, y Electricidad. Además, estamos comprometidos con la inclusión laboral de personas con discapacidad, por lo que todas nuestras ofertas de trabajo están bajo el marco de la ley 21.015, que incentiva la inclusión de Personas con Discapacidad al mundo laboral en igualdad de condiciones. Invitamos a todas las personas a inscribirse con independencia del origen, circunstancias, bagaje o condición.Ejecutar los trabajos de Montaje Eléctrico, cumpliendo con las Normas de Seguridad, Calidad y Medio Ambiente en el entorno de precomisionamiento de la planta desaladora. Ejecutar correctamente las tareas encomendadas de acuerdo con procedimientos, planos y/o especificaciones técnicas, debidamente autorizadas por Supervisor o Líder del Área. Hacer buen uso de las herramientas y equipos entregados para la ejecución de su trabajo.",presencial,Contrato por obra o faena,Jornada Completa,"1.060.001 - 1.210.000 CLP",true,true,false,true,Medio Ambiente,Operaciones,"3 años",Enseñanza media completa,2025-11-08 22:44:40.028 -0300,2025-11-08 22:44:40.028 -0300,141,26,6
357,"2024-123066",https://test.bne.cl/oferta/2024-123066,,GUARDIA DE SEGURIDAD,2024-12-19,Importante empresa de Seguridad se encuentra en búsqueda de guardia de Seguridad con curso OS-10 vigente,presencial,Contrato a plazo Fijo,Jornada Completa,"500.000 - 610.000 CLP",false,false,false,true,Servicios Generales,Operaciones,"1 años",Enseñanza media completa,2025-11-08 22:44:40.918 -0300,2025-11-08 22:44:40.918 -0300,145,38,6
358,"2024-123067",https://test.bne.cl/oferta/2024-123067,,GUARDIA DE SEGURIDAD,2024-12-19,Importante empresa de Seguridad se encuentra en búsqueda de guardia de Seguridad con curso OS-10 vigente,presencial,Contrato a plazo Fijo,Jornada Completa,"500.000 - 610.000 CLP",false,false,false,true,Servicios Generales,Operaciones,"1 años",Enseñanza media completa,2025-11-08 22:44:40.930 -0300,2025-11-08 22:44:40.930 -0300,145,39,6
366,"2025-068127",https://test.bne.cl/oferta/2025-068127,,Recepcionista,2025-06-26,"Recpecionista Anfitriona hotel pequeño familiar, multifunsional bilingüe compormetida con la sustentabilidad, atencion al detalle, manejo Excel, trabajo en equipo, enfocado y organizado, disponibilidad trasladarse a la regin de aysen, se ofrece alojamiento y una comida al dia con facilidades de realizar actividades al aire libre.",presencial,Contrato a plazo Fijo,Jornada Completa,"500.000 - 610.000 CLP",false,false,false,true,Servicios Generales,Recepción y Guía,"2 años",Enseñanza media completa,2025-11-08 22:44:41.061 -0300,2025-11-08 22:44:41.061 -0300,147,44,6
326,"2024-115248",https://test.bne.cl/oferta/2024-115248,,Maestro Primera Electrico,2024-11-04,"Somos una compañía global, líder en el desarrollo de infraestructuras regenerativas que generan un impacto positivo en la sociedad. Buscamos personas que quieran marcar la diferencia, promover el desarrollo sostenible y encontrar soluciones a los mayores desafíos globales, incluidos el cambio climático, la sobrepoblación y la escasez hídrica. Únete a nosotros en la búsqueda de soluciones para lograr un futuro sostenible.Nos encontramos en búsqueda de profesionales con experiencia en el área de Operación, Mantenimiento, Instrumentación, Precomisionamiento, y Electricidad. Además, estamos comprometidos con la inclusión laboral de personas con discapacidad, por lo que todas nuestras ofertas de trabajo están bajo el marco de la ley 21.015, que incentiva la inclusión de Personas con Discapacidad al mundo laboral en igualdad de condiciones. Invitamos a todas las personas a inscribirse con independencia del origen, circunstancias, bagaje o condición.Ejecutar los trabajos de Montaje Eléctrico, cumpliendo con las Normas de Seguridad, Calidad y Medio Ambiente. • Ejecutar correctamente las tareas encomendadas de acuerdo con procedimientos, planos y/o especificaciones técnicas, debidamente autorizadas por Supervisor o Líder del Área. • Hacer buen uso de las herramientas y equipos entregados para la ejecución de su trabajo",presencial,Contrato por obra o faena,Jornada Completa,"1.060.001 - 1.210.000 CLP",true,true,false,true,Medio Ambiente,Operaciones,"3 años",Enseñanza media completa,2025-11-08 22:44:40.069 -0300,2025-11-08 22:44:40.069 -0300,141,26,6
327,"2024-115249",https://test.bne.cl/oferta/2024-115249,,Maestro Mayor Instrumentacion,2024-11-04,"Somos una compañía global, líder en el desarrollo de infraestructuras regenerativas que generan un impacto positivo en la sociedad.Buscamos personas que quieran marcar la diferencia, promover el desarrollo sostenible y encontrar soluciones a los mayores desafíos globales, incluidos el cambio climático, la sobrepoblación y la escasez hídrica. Únete a nosotros en la búsqueda de soluciones para lograr un futuro sostenible.Nos encontramos en búsqueda de profesionales con experiencia en el área de Operación, Mantenimiento, Instrumentación, Precomisionamiento, y Electricidad. Además, estamos comprometidos con la inclusión laboral de personas con discapacidad, por lo que todas nuestras ofertas de trabajo están bajo el marco de la ley 21.015, que incentiva la inclusión de Personas con Discapacidad al mundo laboral en igualdad de condiciones. Invitamos a todas las personas a inscribirse con independencia del origen, circunstancias, bagaje o condición.Ejecutar los trabajos de Montaje Eléctrico, cumpliendo con las Normas de Seguridad, Calidad y Medio Ambiente en el entorno de precomisionamiento de la planta desaladora. Ejecutar correctamente las tareas encomendadas de acuerdo con procedimientos, planos y/o especificaciones técnicas, debidamente autorizadas por Supervisor o Líder del Área. Hacer buen uso de las herramientas y equipos entregados para la ejecución de su trabajo.",presencial,Contrato por obra o faena,Jornada Completa,"1.210.001 - 1.360.000 CLP",true,true,false,true,Medio Ambiente,Operaciones,"4 años",Enseñanza media completa,2025-11-08 22:44:40.112 -0300,2025-11-08 22:44:40.112 -0300,141,26,6
328,"2024-115250",https://test.bne.cl/oferta/2024-115250,,Maestro Mayor Electrico,2024-11-04,"Somos una compañía global, líder en el desarrollo de infraestructuras regenerativas que generan un impacto positivo en la sociedad.  Buscamos personas que quieran marcar la diferencia, promover el desarrollo sostenible y encontrar soluciones a los mayores desafíos globales, incluidos el cambio climático, la sobrepoblación y la escasez hídrica. Únete a nosotros en la búsqueda de soluciones para lograr un futuro sostenible.Nos encontramos en búsqueda de profesionales con experiencia en el área de Operación, Mantenimiento, Instrumentación, Precomisionamiento, y Electricidad. Además, estamos comprometidos con la inclusión laboral de personas con discapacidad, por lo que todas nuestras ofertas de trabajo están bajo el marco de la ley 21.015, que incentiva la inclusión de Personas con Discapacidad al mundo laboral en igualdad de condiciones. Invitamos a todas las personas a inscribirse con independencia del origen, circunstancias, bagaje o condición.Ejecutar los trabajos de Montaje Eléctrico, cumpliendo con las Normas de Seguridad, Calidad y Medio Ambiente. Ejecutar correctamente las tareas encomendadas de acuerdo con procedimientos, planos y/o especificaciones técnicas, debidamente autorizadas por Supervisor o Líder del Área.  Hacer buen uso de las herramientas y equipos entregados para la ejecución de su trabajo",presencial,Contrato por obra o faena,Jornada Completa,"1.210.001 - 1.360.000 CLP",true,true,false,true,Medio Ambiente,Operaciones,"4 años",Enseñanza media completa,2025-11-08 22:44:40.153 -0300,2025-11-08 22:44:40.153 -0300,141,26,6
329,"2024-115251",https://test.bne.cl/oferta/2024-115251,,Capataz Instrumentacion,2024-11-04,"Somos una compañía global, líder en el desarrollo de infraestructuras regenerativas que generan un impacto positivo en la sociedad.  Buscamos personas que quieran marcar la diferencia, promover el desarrollo sostenible y encontrar soluciones a los mayores desafíos globales, incluidos el cambio climático, la sobrepoblación y la escasez hídrica. Únete a nosotros en la búsqueda de soluciones para lograr un futuro sostenible.Nos encontramos en búsqueda de profesionales con experiencia en el área de Operación, Mantenimiento, Instrumentación, Precomisionamiento, y Electricidad.  Además, estamos comprometidos con la inclusión laboral de personas con discapacidad, por lo que todas nuestras ofertas de trabajo están bajo el marco de la ley 21.015, que incentiva la inclusión de Personas con Discapacidad al mundo laboral en igualdad de condiciones. Invitamos a todas las personas a inscribirse con independencia del origen, circunstancias, bagaje o condición.Liderar y coordina al equipo de electricistas, asignando tareas diarias y asegurando que el trabajo se realice de manera eficiente y en los plazos establecidos.  Resolver problemas eléctricos complejos que puedan surgir durante la instalación o mantenimiento, proporcionando orientación técnica al equipo.  Controlar el inventario de materiales eléctricos y herramientas, solicitando suministros cuando sea necesario y asegurando su uso eficiente para evitar desperdicios",presencial,Contrato por obra o faena,Jornada Completa,"1.210.001 - 1.360.000 CLP",true,true,false,true,Desarrollo / datos,Operaciones,"5 años",Enseñanza media completa,2025-11-08 22:44:40.196 -0300,2025-11-08 22:44:40.196 -0300,141,26,6
367,"2025-068128",https://test.bne.cl/oferta/2025-068128,,Mucama,2025-06-26,"Atencion cliente, garzona y aseo instalaciones hotel pequeño familiar, multifunsional idela nivle de ingles basico compormetida con la sustentabilidad, atencion al detalle, trabajo en equipo, enfocado y organizado, disponibilidad trasladarse a la regin de aysen, se ofrece alojamiento y una comida al dia con facilidades de realizar actividades al aire libre.",presencial,Contrato a plazo Fijo,Jornada Completa,"500.000 - 610.000 CLP",false,false,false,true,Servicios Generales,Operaciones,"1 años",Enseñanza media completa,2025-11-08 22:44:41.079 -0300,2025-11-08 22:44:41.079 -0300,147,44,6
373,"2025-093835",https://test.bne.cl/oferta/2025-093835,,Técnico(a) de Mantenimiento Fotovoltaico,2025-08-19,"Realizar todas las tareas de Operación y Mantenimiento preventivo y correctivo en Parque Fotovoltaico, siguiendo la normativa y criterios de mantenimiento, seguridad, calidad y cuidado del medio ambiente de la Empresa y del Cliente, para cumplir con los objetivos del proyecto.",presencial,Contrato indefinido,Jornada Completa,"1.060.001 - 1.210.000 CLP",false,false,false,true,Medio Ambiente,Operaciones,"2 años",Técnico nivel superior,2025-11-08 22:44:41.174 -0300,2025-11-08 22:44:41.174 -0300,151,47,6
348,"2024-122504",https://test.bne.cl/oferta/2024-122504,,ESPECIALISTA DE PRICING,2024-12-02,"En NS Agro, importante empresa del rubro agrícola, nos encontramos en búsqueda de un Especialista de Pricing para incorporarse a nuestro equipo. 
Su misión será desarrollar y proponer estrategias de precios para optimizar los ingresos y la rentabilidad de la empresa, garantizando que los precios de los productos o servicios sean competitivos, alineados con el mercado y maximicen el valor para los clientes y la empresa.

Principales responsabilidades:

1) Participar del análisis de mercado.
2) Realizar gestión de datos y reportes.
3) Desarrollar estrategia de precios.
4) Realizar propuestas de precios y seguimiento.
5) Generar sinergia con las distintas áreas involucradas en la estrategia de precios.

Requisitos: 

1) Título profesional en Estadística, Finanzas, Matemáticas, Ingeniería Industrial o Ingeniería Comercial con especialización en modelos de pricing.
2) Especialización en machine learning, estadística o análisis de datos. 
3) 5 años de experiencia general.
4) 3 años de experiencia específica con modelos de pricing

Principales Beneficios: seguro de vida, seguro complementario de salud, 2 días administrativos al año, tarjeta de alimentación. MODALIDAD DE TRABAJO HIBRIDA",presencial,Indiferente,Jornada Completa,"1.660.001 - 1.810.000 CLP",false,false,false,false,Finanzas,Operaciones,"3 años",Enseñanza media completa,2025-11-08 22:44:40.812 -0300,2025-11-08 22:44:40.812 -0300,144,29,6
330,"2024-115252",https://test.bne.cl/oferta/2024-115252,,Capataz Electrico,2024-11-04,"Somos una compañía global, líder en el desarrollo de infraestructuras regenerativas que generan un impacto positivo en la sociedad. Nuestra plantilla, formada por más de 60.000 profesionales y presente en más de 40 países de los cinco continentes, contribuye a nuestra misión de diseñar un planeta mejor. Buscamos personas que quieran marcar la diferencia, promover el desarrollo sostenible y encontrar soluciones a los mayores desafíos globales, incluidos el cambio climático, la sobrepoblación y la escasez hídrica. Únete a nosotros en la búsqueda de soluciones para lograr un futuro sostenible.Nos encontramos en búsqueda de profesionales con experiencia en el área de Operación, Mantenimiento, Instrumentación, Precomisionamiento, y Electricidad. Liderar y coordina al equipo de electricistas, asignando tareas diarias y asegurando que el trabajo se realice de manera eficiente y en los plazos establecidos. • Resolver problemas eléctricos complejos que puedan surgir durante la instalación o mantenimiento, proporcionando orientación técnica al equipo. • Controlar el inventario de materiales eléctricos y herramientas, solicitando suministros cuando sea necesario y asegurando su uso eficiente para evitar desperdicios Además, estamos comprometidos con la inclusión laboral de personas con discapacidad, por lo que todas nuestras ofertas de trabajo están bajo el marco de la ley 21.015, que incentiva la inclusión de Personas con Discapacidad al mundo laboral en igualdad de condiciones. Invitamos a todas las personas a inscribirse con independencia del origen, circunstancias, bagaje o condición.",presencial,Contrato por obra o faena,Jornada Completa,"1.360.001 - 1.510.000 CLP",true,true,false,true,Desarrollo / datos,Operaciones,"5 años",Enseñanza media completa,2025-11-08 22:44:40.244 -0300,2025-11-08 22:44:40.244 -0300,141,26,6
